# x,       y,       z
-3.309091e+00,-2.290909e+00,1.212398e+04
-3.309091e+00,-2.160000e+00,1.188599e+04
-3.309091e+00,-2.029091e+00,1.165051e+04
-3.309091e+00,-1.898182e+00,1.141577e+04
-3.309091e+00,-1.767273e+00,1.118737e+04
-3.309091e+00,-1.636364e+00,1.095590e+04
-3.309091e+00,-1.505455e+00,1.072975e+04
-3.309091e+00,-1.374545e+00,1.050637e+04
-3.309091e+00,-1.243636e+00,1.028459e+04
-3.309091e+00,-1.112727e+00,1.006598e+04
-3.309091e+00,-9.818182e-01,9.850230e+03
-3.309091e+00,-8.509091e-01,9.633971e+03
-3.309091e+00,-7.200000e-01,9.424467e+03
-3.309091e+00,-5.890909e-01,9.212221e+03
-3.309091e+00,-4.581818e-01,9.006921e+03
-3.309091e+00,-3.272727e-01,8.802422e+03
-3.309091e+00,-1.963636e-01,8.600170e+03
-3.309091e+00,-6.545455e-02,8.397245e+03
-3.309091e+00,6.545455e-02,8.201710e+03
-3.309091e+00,1.963636e-01,8.004803e+03
-3.309091e+00,3.272727e-01,7.813675e+03
-3.309091e+00,4.581818e-01,7.621585e+03
-3.309091e+00,5.890909e-01,7.433332e+03
-3.309091e+00,7.200000e-01,7.246937e+03
-3.309091e+00,8.509091e-01,7.063912e+03
-3.309091e+00,9.818182e-01,6.882059e+03
-3.309091e+00,1.112727e+00,6.704083e+03
-3.309091e+00,1.243636e+00,6.527220e+03
-3.309091e+00,1.374545e+00,6.353384e+03
-3.309091e+00,1.505455e+00,6.180215e+03
-3.309091e+00,1.636364e+00,6.011638e+03
-3.309091e+00,1.767273e+00,5.843827e+03
-3.309091e+00,1.898182e+00,5.678700e+03
-3.309091e+00,2.029091e+00,5.517238e+03
-3.309091e+00,2.160000e+00,5.355729e+03
-3.309091e+00,2.290909e+00,5.200851e+03
-3.309091e+00,2.421818e+00,5.044928e+03
-3.309091e+00,2.552727e+00,4.891510e+03
-3.309091e+00,2.683636e+00,4.742578e+03
-3.309091e+00,2.814545e+00,4.591794e+03
-3.309091e+00,2.945455e+00,4.445898e+03
-3.309091e+00,3.076364e+00,4.301442e+03
-3.309091e+00,3.207273e+00,4.162012e+03
-3.309091e+00,3.338182e+00,4.022316e+03
-3.309091e+00,3.469091e+00,3.887678e+03
-3.309091e+00,3.600000e+00,3.753829e+03
-3.309091e+00,3.730909e+00,3.621422e+03
-3.309091e+00,3.861818e+00,3.494548e+03
-3.309091e+00,3.992727e+00,3.366951e+03
-3.309091e+00,4.123636e+00,3.242330e+03
-3.309091e+00,4.254545e+00,3.119877e+03
-3.309091e+00,4.385455e+00,2.999106e+03
-3.309091e+00,4.516364e+00,2.881517e+03
-3.309091e+00,4.647273e+00,2.766267e+03
-3.309091e+00,4.778182e+00,2.653995e+03
-3.309091e+00,4.909091e+00,2.543809e+03
-3.309091e+00,5.040000e+00,2.435604e+03
-3.309091e+00,5.170909e+00,2.330132e+03
-3.309091e+00,5.301818e+00,2.229183e+03
-3.309091e+00,5.432727e+00,2.126151e+03
-3.309091e+00,5.563636e+00,2.028587e+03
-3.309091e+00,5.694545e+00,1.933394e+03
-3.309091e+00,5.825455e+00,1.839742e+03
-3.309091e+00,5.956364e+00,1.746015e+03
-3.309091e+00,6.087273e+00,1.659319e+03
-3.309091e+00,6.218182e+00,1.570500e+03
-3.309091e+00,6.349091e+00,1.487724e+03
-3.309091e+00,6.480000e+00,1.405562e+03
-3.236364e+00,-6.480000e+00,1.985980e+04
-3.236364e+00,-6.349091e+00,1.955328e+04
-3.236364e+00,-6.218182e+00,1.925053e+04
-3.236364e+00,-6.087273e+00,1.894967e+04
-3.236364e+00,-5.956364e+00,1.865192e+04
-3.236364e+00,-5.825455e+00,1.835709e+04
-3.236364e+00,-5.694545e+00,1.806363e+04
-3.236364e+00,-5.563636e+00,1.777436e+04
-3.236364e+00,-5.432727e+00,1.748138e+04
-3.236364e+00,-5.301818e+00,1.719811e+04
-3.236364e+00,-5.170909e+00,1.691516e+04
-3.236364e+00,-5.040000e+00,1.663250e+04
-3.236364e+00,-4.909091e+00,1.635308e+04
-3.236364e+00,-4.778182e+00,1.607626e+04
-3.236364e+00,-4.647273e+00,1.580294e+04
-3.236364e+00,-4.516364e+00,1.553126e+04
-3.236364e+00,-4.385455e+00,1.526202e+04
-3.236364e+00,-4.254545e+00,1.499424e+04
